,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
5907,2012,12,marussia,0.0,0.0,11.0
5908,2012,12,hrt,0.0,0.0,12.0
5909,2012,13,red_bull,272.0,3.0,1.0
5910,2012,13,mclaren,218.0,4.0,2.0
5911,2012,13,ferrari,199.0,3.0,4.0
5912,2012,13,lotus_f1,207.0,0.0,3.0
5913,2012,13,mercedes,112.0,1.0,5.0
5914,2012,13,sauber,80.0,0.0,6.0
5915,2012,13,force_india,59.0,0.0,7.0
5916,2012,13,williams,53.0,1.0,8.0
5917,2012,13,toro_rosso,12.0,0.0,9.0
5918,2012,13,caterham,0.0,0.0,10.0
5919,2012,13,marussia,0.0,0.0,11.0
5920,2012,13,hrt,0.0,0.0,12.0
5921,2012,14,red_bull,272.0,3.0,1.0
5922,2012,14,mclaren,243.0,5.0,2.0
5923,2012,14,ferrari,226.0,3.0,3.0
5924,2012,14,lotus_f1,217.0,0.0,4.0
5925,2012,14,mercedes,126.0,1.0,5.0
5926,2012,14,sauber,100.0,0.0,6.0
5927,2012,14,force_india,63.0,0.0,7.0
5928,2012,14,williams,54.0,1.0,8.0
5929,2012,14,toro_rosso,12.0,0.0,9.0
5930,2012,14,marussia,0.0,0.0,11.0
5931,2012,14,caterham,0.0,0.0,10.0
5932,2012,14,hrt,0.0,0.0,12.0
5933,2012,15,red_bull,297.0,4.0,1.0
5934,2012,15,mclaren,261.0,5.0,2.0
5935,2012,15,ferrari,245.0,3.0,3.0
5936,2012,15,lotus_f1,231.0,0.0,4.0
5937,2012,15,mercedes,136.0,1.0,5.0
5938,2012,15,sauber,101.0,0.0,6.0
5939,2012,15,force_india,75.0,0.0,7.0
5940,2012,15,williams,54.0,1.0,8.0
5941,2012,15,toro_rosso,14.0,0.0,9.0
5942,2012,15,marussia,0.0,0.0,10.0
5943,2012,15,caterham,0.0,0.0,11.0
5944,2012,15,hrt,0.0,0.0,12.0
5945,2012,16,red_bull,324.0,5.0,1.0
5946,2012,16,ferrari,263.0,3.0,3.0
5947,2012,16,mclaren,283.0,5.0,2.0
5948,2012,16,lotus_f1,239.0,0.0,4.0
5949,2012,16,mercedes,136.0,1.0,5.0
5950,2012,16,sauber,116.0,0.0,6.0
5951,2012,16,force_india,81.0,0.0,7.0
5952,2012,16,williams,58.0,1.0,8.0
5953,2012,16,toro_rosso,15.0,0.0,9.0
5954,2012,16,marussia,0.0,0.0,10.0
5955,2012,16,caterham,0.0,0.0,11.0
5956,2012,16,hrt,0.0,0.0,12.0
5957,2012,17,red_bull,367.0,6.0,1.0
5958,2012,17,ferrari,290.0,3.0,2.0
5959,2012,17,mclaren,284.0,5.0,3.0
5960,2012,17,lotus_f1,255.0,0.0,4.0
5961,2012,17,mercedes,136.0,1.0,5.0
5962,2012,17,sauber,116.0,0.0,6.0
5963,2012,17,force_india,89.0,0.0,7.0
5964,2012,17,williams,58.0,1.0,8.0
5965,2012,17,toro_rosso,21.0,0.0,9.0
5966,2012,17,marussia,0.0,0.0,10.0
5967,2012,17,caterham,0.0,0.0,11.0
5968,2012,17,hrt,0.0,0.0,12.0
5969,2012,18,red_bull,407.0,7.0,1.0
5970,2012,18,ferrari,316.0,3.0,2.0
5971,2012,18,mclaren,306.0,5.0,3.0
5972,2012,18,lotus_f1,263.0,0.0,4.0
5973,2012,18,mercedes,136.0,1.0,5.0
5974,2012,18,sauber,116.0,0.0,6.0
5975,2012,18,force_india,93.0,0.0,7.0
5976,2012,18,williams,59.0,1.0,8.0
5977,2012,18,toro_rosso,21.0,0.0,9.0
5978,2012,18,marussia,0.0,0.0,10.0
5979,2012,18,caterham,0.0,0.0,11.0
5980,2012,18,hrt,0.0,0.0,12.0
5981,2012,19,red_bull,422.0,7.0,1.0
5982,2012,19,ferrari,340.0,3.0,2.0
5983,2012,19,mclaren,318.0,5.0,3.0
5984,2012,19,lotus_f1,288.0,1.0,4.0
5985,2012,19,mercedes,136.0,1.0,5.0
5986,2012,19,sauber,124.0,0.0,6.0
5987,2012,19,force_india,95.0,0.0,7.0
5988,2012,19,williams,73.0,1.0,8.0
5989,2012,19,toro_rosso,22.0,0.0,9.0
5990,2012,19,marussia,0.0,0.0,10.0
5991,2012,19,caterham,0.0,0.0,11.0
5992,2012,19,hrt,0.0,0.0,12.0
5993,2012,20,red_bull,440.0,7.0,1.0
5994,2012,20,ferrari,367.0,3.0,2.0
5995,2012,20,mclaren,353.0,6.0,3.0
5996,2012,20,lotus_f1,302.0,1.0,4.0
5997,2012,20,mercedes,136.0,1.0,5.0
5998,2012,20,sauber,124.0,0.0,6.0
5999,2012,20,force_india,99.0,0.0,7.0
6000,2012,20,williams,76.0,1.0,8.0
6001,2012,20,toro_rosso,22.0,0.0,9.0
6002,2012,20,caterham,0.0,0.0,11.0
6003,2012,20,marussia,0.0,0.0,10.0
6004,2012,20,hrt,0.0,0.0,12.0
6005,2013,1,ferrari,0.0,0.0,0.0
6006,2013,1,lotus_f1,0.0,0.0,0.0
6007,2013,1,red_bull,0.0,0.0,0.0
6008,2013,1,mercedes,0.0,0.0,0.0
6009,2013,1,force_india,0.0,0.0,0.0
6010,2013,1,mclaren,0.0,0.0,0.0
6011,2013,1,toro_rosso,0.0,0.0,0.0
6012,2013,1,sauber,0.0,0.0,0.0
6013,2013,1,williams,0.0,0.0,0.0
6014,2013,1,marussia,0.0,0.0,0.0
6015,2013,1,caterham,0.0,0.0,0.0
6016,2013,2,red_bull,23.0,0.0,3.0
6017,2013,2,lotus_f1,26.0,1.0,2.0
6018,2013,2,ferrari,30.0,0.0,1.0
6019,2013,2,mercedes,10.0,0.0,4.0
6020,2013,2,force_india,10.0,0.0,5.0
6021,2013,2,sauber,0.0,0.0,8.0
6022,2013,2,mclaren,2.0,0.0,6.0
6023,2013,2,toro_rosso,0.0,0.0,7.0
6024,2013,2,williams,0.0,0.0,9.0
6025,2013,2,marussia,0.0,0.0,10.0
6026,2013,2,caterham,0.0,0.0,11.0
6027,2013,3,red_bull,66.0,1.0,1.0
6028,2013,3,ferrari,40.0,0.0,3.0
6029,2013,3,lotus_f1,40.0,1.0,2.0
6030,2013,3,mercedes,37.0,0.0,4.0
6031,2013,3,mclaren,4.0,0.0,7.0
6032,2013,3,force_india,10.0,0.0,5.0
6033,2013,3,toro_rosso,1.0,0.0,8.0
6034,2013,3,sauber,4.0,0.0,6.0
6035,2013,3,williams,0.0,0.0,9.0
6036,2013,3,marussia,0.0,0.0,10.0
6037,2013,3,caterham,0.0,0.0,11.0
6038,2013,4,red_bull,78.0,1.0,1.0
6039,2013,4,lotus_f1,60.0,1.0,3.0
6040,2013,4,ferrari,73.0,1.0,2.0
6041,2013,4,mercedes,52.0,0.0,4.0
6042,2013,4,force_india,14.0,0.0,6.0
6043,2013,4,mclaren,14.0,0.0,5.0
6044,2013,4,toro_rosso,7.0,0.0,7.0
6045,2013,4,sauber,5.0,0.0,8.0
6046,2013,4,williams,0.0,0.0,9.0
6047,2013,4,marussia,0.0,0.0,10.0
6048,2013,4,caterham,0.0,0.0,11.0
6049,2013,5,red_bull,109.0,2.0,1.0
6050,2013,5,ferrari,77.0,1.0,3.0
6051,2013,5,lotus_f1,93.0,1.0,2.0
6052,2013,5,mercedes,64.0,0.0,4.0
6053,2013,5,force_india,26.0,0.0,5.0
6054,2013,5,mclaren,23.0,0.0,6.0
6055,2013,5,toro_rosso,7.0,0.0,7.0
6056,2013,5,sauber,5.0,0.0,8.0
6057,2013,5,williams,0.0,0.0,9.0
6058,2013,5,marussia,0.0,0.0,10.0
6059,2013,5,caterham,0.0,0.0,11.0
6060,2013,6,red_bull,131.0,2.0,1.0
6061,2013,6,ferrari,117.0,2.0,2.0
6062,2013,6,lotus_f1,111.0,1.0,3.0
6063,2013,6,mercedes,72.0,0.0,4.0
6064,2013,6,force_india,32.0,0.0,5.0
6065,2013,6,mclaren,29.0,0.0,6.0
6066,2013,6,toro_rosso,8.0,0.0,7.0
6067,2013,6,sauber,5.0,0.0,8.0
6068,2013,6,williams,0.0,0.0,9.0
6069,2013,6,marussia,0.0,0.0,10.0
6070,2013,6,caterham,0.0,0.0,11.0
6071,2013,7,red_bull,164.0,2.0,1.0
6072,2013,7,ferrari,123.0,2.0,2.0
6073,2013,7,mercedes,109.0,1.0,4.0
6074,2013,7,lotus_f1,112.0,1.0,3.0
6075,2013,7,force_india,44.0,0.0,5.0
6076,2013,7,mclaren,37.0,0.0,6.0
6077,2013,7,toro_rosso,12.0,0.0,7.0
6078,2013,7,sauber,5.0,0.0,8.0
6079,2013,7,williams,0.0,0.0,9.0
6080,2013,7,marussia,0.0,0.0,10.0
6081,2013,7,caterham,0.0,0.0,11.0
6082,2013,8,red_bull,201.0,3.0,1.0
6083,2013,8,mercedes,134.0,1.0,3.0
6084,2013,8,ferrari,145.0,2.0,2.0
6085,2013,8,lotus_f1,114.0,1.0,4.0
6086,2013,8,force_india,51.0,0.0,5.0
6087,2013,8,mclaren,37.0,0.0,6.0
6088,2013,8,toro_rosso,20.0,0.0,7.0
6089,2013,8,sauber,5.0,0.0,8.0
6090,2013,8,williams,0.0,0.0,9.0
6091,2013,8,marussia,0.0,0.0,10.0
6092,2013,8,caterham,0.0,0.0,11.0
6093,2013,9,red_bull,219.0,3.0,1.0
6094,2013,9,mercedes,171.0,2.0,2.0
6095,2013,9,ferrari,168.0,2.0,3.0
6096,2013,9,lotus_f1,124.0,1.0,4.0
6097,2013,9,force_india,59.0,0.0,5.0
6098,2013,9,mclaren,37.0,0.0,6.0
6099,2013,9,toro_rosso,24.0,0.0,7.0
6100,2013,9,sauber,6.0,0.0,8.0
6101,2013,9,williams,0.0,0.0,9.0
6102,2013,9,marussia,0.0,0.0,10.0
6103,2013,9,caterham,0.0,0.0,11.0
6104,2013,10,red_bull,250.0,4.0,1.0
6105,2013,10,mercedes,183.0,2.0,2.0
6106,2013,10,ferrari,180.0,2.0,3.0
6107,2013,10,lotus_f1,157.0,1.0,4.0
6108,2013,10,force_india,59.0,0.0,5.0
6109,2013,10,mclaren,49.0,0.0,6.0
6110,2013,10,toro_rosso,24.0,0.0,7.0
6111,2013,10,sauber,7.0,0.0,8.0
6112,2013,10,williams,0.0,0.0,9.0
6113,2013,10,marussia,0.0,0.0,10.0
6114,2013,10,caterham,0.0,0.0,11.0
6115,2013,11,red_bull,277.0,4.0,1.0
6116,2013,11,mercedes,208.0,3.0,2.0
6117,2013,11,ferrari,194.0,2.0,3.0
6118,2013,11,lotus_f1,183.0,1.0,4.0
6119,2013,11,mclaren,57.0,0.0,6.0
6120,2013,11,force_india,59.0,0.0,5.0
6121,2013,11,toro_rosso,24.0,0.0,7.0
6122,2013,11,sauber,7.0,0.0,8.0
6123,2013,11,williams,1.0,0.0,9.0
6124,2013,11,marussia,0.0,0.0,10.0
6125,2013,11,caterham,0.0,0.0,11.0
6126,2013,12,red_bull,312.0,5.0,1.0
6127,2013,12,ferrari,218.0,2.0,3.0
6128,2013,12,mercedes,235.0,3.0,2.0
6129,2013,12,lotus_f1,187.0,1.0,4.0
6130,2013,12,mclaren,65.0,0.0,5.0
6131,2013,12,force_india,61.0,0.0,6.0
6132,2013,12,toro_rosso,25.0,0.0,7.0
6133,2013,12,sauber,7.0,0.0,8.0
6134,2013,12,williams,1.0,0.0,9.0
6135,2013,12,marussia,0.0,0.0,10.0
6136,2013,12,caterham,0.0,0.0,11.0
6137,2013,13,red_bull,352.0,6.0,1.0
6138,2013,13,ferrari,248.0,2.0,2.0
6139,2013,13,mercedes,245.0,3.0,3.0
6140,2013,13,lotus_f1,191.0,1.0,4.0
6141,2013,13,mclaren,66.0,0.0,5.0
6142,2013,13,force_india,61.0,0.0,6.0
6143,2013,13,toro_rosso,31.0,0.0,7.0
6144,2013,13,sauber,17.0,0.0,8.0
6145,2013,13,williams,1.0,0.0,9.0
6146,2013,13,marussia,0.0,0.0,10.0
6147,2013,13,caterham,0.0,0.0,11.0
6148,2013,14,red_bull,377.0,7.0,1.0
6149,2013,14,ferrari,274.0,2.0,2.0
6150,2013,14,mercedes,267.0,3.0,3.0
6151,2013,14,lotus_f1,206.0,1.0,4.0
6152,2013,14,mclaren,76.0,0.0,5.0
6153,2013,14,force_india,62.0,0.0,6.0
6154,2013,14,sauber,19.0,0.0,8.0
6155,2013,14,toro_rosso,31.0,0.0,7.0
6156,2013,14,williams,1.0,0.0,9.0
6157,2013,14,marussia,0.0,0.0,10.0
6158,2013,14,caterham,0.0,0.0,11.0
6159,2013,15,red_bull,402.0,8.0,1.0
6160,2013,15,ferrari,284.0,2.0,2.0
6161,2013,15,mercedes,283.0,3.0,3.0
6162,2013,15,lotus_f1,239.0,1.0,4.0
6163,2013,15,mclaren,81.0,0.0,5.0
6164,2013,15,force_india,62.0,0.0,6.0
6165,2013,15,sauber,31.0,0.0,7.0
6166,2013,15,toro_rosso,31.0,0.0,8.0
6167,2013,15,williams,1.0,0.0,9.0
6168,2013,15,marussia,0.0,0.0,10.0
6169,2013,15,caterham,0.0,0.0,11.0
6170,2013,16,red_bull,445.0,9.0,1.0
6171,2013,16,mercedes,287.0,3.0,3.0
6172,2013,16,ferrari,297.0,2.0,2.0
6173,2013,16,lotus_f1,264.0,1.0,4.0
6174,2013,16,mclaren,83.0,0.0,5.0
6175,2013,16,force_india,62.0,0.0,6.0
6176,2013,16,sauber,45.0,0.0,7.0
6177,2013,16,toro_rosso,31.0,0.0,8.0
6178,2013,16,williams,1.0,0.0,9.0
6179,2013,16,marussia,0.0,0.0,10.0
6180,2013,16,caterham,0.0,0.0,11.0
6181,2013,17,red_bull,470.0,10.0,1.0
6182,2013,17,mercedes,313.0,3.0,2.0
6183,2013,17,ferrari,309.0,2.0,3.0
6184,2013,17,lotus_f1,285.0,1.0,4.0
6185,2013,17,mclaren,93.0,0.0,5.0
6186,2013,17,force_india,68.0,0.0,6.0
6187,2013,17,sauber,45.0,0.0,7.0
6188,2013,17,toro_rosso,32.0,0.0,8.0
6189,2013,17,williams,1.0,0.0,9.0
6190,2013,17,marussia,0.0,0.0,10.0
6191,2013,17,caterham,0.0,0.0,11.0
6192,2013,18,red_bull,513.0,11.0,1.0
6193,2013,18,mercedes,334.0,3.0,2.0
6194,2013,18,ferrari,323.0,2.0,3.0
6195,2013,18,lotus_f1,297.0,1.0,4.0
6196,2013,18,mclaren,95.0,0.0,5.0
6197,2013,18,force_india,77.0,0.0,6.0
6198,2013,18,sauber,45.0,0.0,7.0
6199,2013,18,toro_rosso,32.0,0.0,8.0
6200,2013,18,williams,1.0,0.0,9.0
6201,2013,18,marussia,0.0,0.0,10.0
6202,2013,18,caterham,0.0,0.0,11.0
6203,2013,19,red_bull,553.0,12.0,1.0
6204,2013,19,mercedes,348.0,3.0,2.0
6205,2013,19,ferrari,333.0,2.0,3.0
6206,2013,19,lotus_f1,315.0,1.0,4.0
6207,2013,19,mclaren,102.0,0.0,5.0
6208,2013,19,force_india,77.0,0.0,6.0
6209,2013,19,sauber,53.0,0.0,7.0
6210,2013,19,toro_rosso,32.0,0.0,8.0
6211,2013,19,williams,5.0,0.0,9.0
6212,2013,19,marussia,0.0,0.0,10.0
6213,2013,19,caterham,0.0,0.0,11.0
6214,2014,1,mclaren,0.0,0.0,0.0
6215,2014,1,mercedes,0.0,0.0,0.0
6216,2014,1,ferrari,0.0,0.0,0.0
6217,2014,1,williams,0.0,0.0,0.0
6218,2014,1,force_india,0.0,0.0,0.0
6219,2014,1,toro_rosso,0.0,0.0,0.0
6220,2014,1,sauber,0.0,0.0,0.0
6221,2014,1,marussia,0.0,0.0,0.0
6222,2014,1,lotus_f1,0.0,0.0,0.0
6223,2014,1,caterham,0.0,0.0,0.0
6224,2014,1,red_bull,0.0,0.0,0.0
6225,2014,2,mercedes,25.0,1.0,2.0
6226,2014,2,mclaren,33.0,0.0,1.0
6227,2014,2,ferrari,18.0,0.0,3.0
6228,2014,2,williams,10.0,0.0,4.0
6229,2014,2,force_india,9.0,0.0,5.0
6230,2014,2,red_bull,0.0,0.0,11.0
6231,2014,2,toro_rosso,6.0,0.0,6.0
6232,2014,2,sauber,0.0,0.0,7.0
6233,2014,2,lotus_f1,0.0,0.0,9.0
6234,2014,2,caterham,0.0,0.0,10.0
6235,2014,2,marussia,0.0,0.0,8.0
6236,2014,3,mercedes,68.0,2.0,1.0
6237,2014,3,force_india,19.0,0.0,5.0
6238,2014,3,mclaren,43.0,0.0,2.0
6239,2014,3,red_bull,15.0,0.0,6.0
6240,2014,3,ferrari,30.0,0.0,3.0
6241,2014,3,williams,20.0,0.0,4.0
6242,2014,3,toro_rosso,7.0,0.0,7.0
6243,2014,3,lotus_f1,0.0,0.0,9.0
6244,2014,3,sauber,0.0,0.0,8.0
6245,2014,3,marussia,0.0,0.0,11.0
6246,2014,3,caterham,0.0,0.0,10.0
6247,2014,4,mercedes,111.0,3.0,1.0
6248,2014,4,red_bull,35.0,0.0,4.0
6249,2014,4,force_india,44.0,0.0,2.0
6250,2014,4,ferrari,33.0,0.0,5.0
6251,2014,4,mclaren,43.0,0.0,3.0
6252,2014,4,williams,30.0,0.0,6.0
6253,2014,4,toro_rosso,7.0,0.0,7.0
6254,2014,4,lotus_f1,0.0,0.0,8.0
6255,2014,4,sauber,0.0,0.0,9.0
6256,2014,4,marussia,0.0,0.0,10.0
6257,2014,4,caterham,0.0,0.0,11.0
6258,2014,5,mercedes,154.0,4.0,1.0
6259,2014,5,red_bull,57.0,0.0,2.0
6260,2014,5,ferrari,52.0,0.0,4.0
6261,2014,5,force_india,54.0,0.0,3.0
6262,2014,5,williams,36.0,0.0,6.0
6263,2014,5,mclaren,43.0,0.0,5.0
6264,2014,5,toro_rosso,8.0,0.0,7.0
6265,2014,5,lotus_f1,0.0,0.0,8.0
6266,2014,5,sauber,0.0,0.0,9.0
6267,2014,5,marussia,0.0,0.0,10.0
6268,2014,5,caterham,0.0,0.0,11.0
6269,2014,6,mercedes,197.0,5.0,1.0
6270,2014,6,red_bull,84.0,0.0,2.0
6271,2014,6,ferrari,66.0,0.0,3.0
6272,2014,6,force_india,57.0,0.0,4.0
6273,2014,6,mclaren,43.0,0.0,6.0
6274,2014,6,williams,46.0,0.0,5.0
6275,2014,6,lotus_f1,4.0,0.0,8.0
6276,2014,6,toro_rosso,8.0,0.0,7.0
6277,2014,6,marussia,0.0,0.0,10.0
6278,2014,6,sauber,0.0,0.0,9.0
6279,2014,6,caterham,0.0,0.0,11.0
6280,2014,7,mercedes,240.0,6.0,1.0
6281,2014,7,red_bull,99.0,0.0,2.0
6282,2014,7,ferrari,78.0,0.0,3.0
6283,2014,7,force_india,67.0,0.0,4.0
6284,2014,7,mclaren,52.0,0.0,5.0
6285,2014,7,williams,52.0,0.0,6.0
6286,2014,7,toro_rosso,8.0,0.0,8.0
6287,2014,7,lotus_f1,8.0,0.0,7.0
6288,2014,7,marussia,2.0,0.0,9.0
6289,2014,7,sauber,0.0,0.0,10.0
6290,2014,7,caterham,0.0,0.0,11.0
6291,2014,8,mercedes,258.0,6.0,1.0
6292,2014,8,red_bull,139.0,1.0,2.0
6293,2014,8,ferrari,87.0,0.0,3.0
6294,2014,8,force_india,77.0,0.0,4.0
6295,2014,8,williams,58.0,0.0,6.0
6296,2014,8,mclaren,66.0,0.0,5.0
6297,2014,8,toro_rosso,12.0,0.0,7.0
6298,2014,8,lotus_f1,8.0,0.0,8.0
6299,2014,8,marussia,2.0,0.0,9.0
6300,2014,8,sauber,0.0,0.0,10.0
6301,2014,8,caterham,0.0,0.0,11.0
6302,2014,9,mercedes,301.0,7.0,1.0
6303,2014,9,red_bull,143.0,1.0,2.0
6304,2014,9,ferrari,98.0,0.0,3.0
6305,2014,9,williams,85.0,0.0,5.0
6306,2014,9,force_india,87.0,0.0,4.0
6307,2014,9,mclaren,72.0,0.0,6.0
6308,2014,9,toro_rosso,12.0,0.0,7.0
6309,2014,9,lotus_f1,8.0,0.0,8.0
6310,2014,9,marussia,2.0,0.0,9.0
6311,2014,9,sauber,0.0,0.0,10.0
6312,2014,9,caterham,0.0,0.0,11.0
6313,2014,10,mercedes,326.0,8.0,1.0
6314,2014,10,red_bull,168.0,1.0,2.0
6315,2014,10,williams,103.0,0.0,4.0
6316,2014,10,ferrari,106.0,0.0,3.0
6317,2014,10,force_india,91.0,0.0,5.0
6318,2014,10,mclaren,90.0,0.0,6.0
6319,2014,10,toro_rosso,15.0,0.0,7.0
6320,2014,10,lotus_f1,8.0,0.0,8.0
6321,2014,10,marussia,2.0,0.0,9.0
6322,2014,10,sauber,0.0,0.0,10.0
6323,2014,10,caterham,0.0,0.0,11.0
6324,2014,11,mercedes,366.0,9.0,1.0
6325,2014,11,red_bull,188.0,1.0,2.0
6326,2014,11,ferrari,116.0,0.0,4.0
6327,2014,11,williams,121.0,0.0,3.0
6328,2014,11,force_india,98.0,0.0,5.0
6329,2014,11,mclaren,96.0,0.0,6.0
6330,2014,11,toro_rosso,15.0,0.0,7.0
6331,2014,11,lotus_f1,8.0,0.0,8.0
6332,2014,11,marussia,2.0,0.0,9.0
6333,2014,11,sauber,0.0,0.0,10.0
6334,2014,11,caterham,0.0,0.0,11.0
6335,2014,12,mercedes,393.0,9.0,1.0
6336,2014,12,red_bull,219.0,2.0,2.0
6337,2014,12,ferrari,142.0,0.0,3.0
6338,2014,12,williams,135.0,0.0,4.0
6339,2014,12,mclaren,97.0,0.0,6.0
6340,2014,12,force_india,98.0,0.0,5.0
6341,2014,12,toro_rosso,17.0,0.0,7.0
6342,2014,12,lotus_f1,8.0,0.0,8.0
6343,2014,12,marussia,2.0,0.0,9.0
6344,2014,12,sauber,0.0,0.0,10.0
6345,2014,12,caterham,0.0,0.0,11.0
6346,2014,13,mercedes,411.0,9.0,1.0
6347,2014,13,red_bull,254.0,3.0,2.0
6348,2014,13,williams,150.0,0.0,4.0
6349,2014,13,ferrari,160.0,0.0,3.0
6350,2014,13,mclaren,105.0,0.0,5.0
6351,2014,13,force_india,103.0,0.0,6.0
6352,2014,13,toro_rosso,19.0,0.0,7.0
6353,2014,13,lotus_f1,8.0,0.0,8.0
6354,2014,13,marussia,2.0,0.0,9.0
6355,2014,13,sauber,0.0,0.0,10.0
6356,2014,13,caterham,0.0,0.0,11.0
6357,2014,14,mercedes,454.0,10.0,1.0
6358,2014,14,red_bull,272.0,3.0,2.0
6359,2014,14,williams,177.0,0.0,3.0
6360,2014,14,ferrari,162.0,0.0,4.0
6361,2014,14,force_india,109.0,0.0,6.0
6362,2014,14,mclaren,110.0,0.0,5.0
6363,2014,14,toro_rosso,19.0,0.0,7.0
6364,2014,14,lotus_f1,8.0,0.0,8.0
6365,2014,14,marussia,2.0,0.0,9.0
6366,2014,14,sauber,0.0,0.0,10.0
6367,2014,14,caterham,0.0,0.0,11.0
6368,2014,15,mercedes,479.0,11.0,1.0
6369,2014,15,red_bull,305.0,3.0,2.0
6370,2014,15,williams,187.0,0.0,3.0
6371,2014,15,ferrari,178.0,0.0,4.0
6372,2014,15,force_india,117.0,0.0,5.0
6373,2014,15,mclaren,111.0,0.0,6.0
6374,2014,15,toro_rosso,27.0,0.0,7.0
6375,2014,15,lotus_f1,8.0,0.0,8.0
6376,2014,15,marussia,2.0,0.0,9.0
6377,2014,15,sauber,0.0,0.0,10.0
6378,2014,15,caterham,0.0,0.0,11.0
6379,2014,16,mercedes,522.0,12.0,1.0
6380,2014,16,red_bull,332.0,3.0,2.0
6381,2014,16,williams,201.0,0.0,3.0
6382,2014,16,ferrari,178.0,0.0,4.0
6383,2014,16,mclaren,121.0,0.0,6.0
6384,2014,16,force_india,122.0,0.0,5.0
6385,2014,16,toro_rosso,29.0,0.0,7.0
6386,2014,16,lotus_f1,8.0,0.0,8.0
6387,2014,16,marussia,2.0,0.0,9.0
6388,2014,16,sauber,0.0,0.0,10.0
6389,2014,16,caterham,0.0,0.0,11.0
6390,2014,17,mercedes,565.0,13.0,1.0
6391,2014,17,red_bull,342.0,3.0,2.0
6392,2014,17,williams,216.0,0.0,3.0
6393,2014,17,ferrari,188.0,0.0,4.0
6394,2014,17,mclaren,143.0,0.0,5.0
6395,2014,17,force_india,123.0,0.0,6.0
6396,2014,17,toro_rosso,29.0,0.0,7.0
6397,2014,17,lotus_f1,8.0,0.0,8.0
6398,2014,17,marussia,2.0,0.0,9.0
6399,2014,17,sauber,0.0,0.0,10.0
6400,2014,17,caterham,0.0,0.0,11.0
6401,2014,18,mercedes,608.0,14.0,1.0
6402,2014,18,red_bull,363.0,3.0,2.0
6403,2014,18,williams,238.0,0.0,3.0
6404,2014,18,ferrari,196.0,0.0,4.0
6405,2014,18,mclaren,147.0,0.0,5.0
6406,2014,18,force_india,123.0,0.0,6.0
6407,2014,18,toro_rosso,30.0,0.0,7.0
6408,2014,18,lotus_f1,10.0,0.0,8.0
6409,2014,18,marussia,2.0,0.0,9.0
6410,2014,18,sauber,0.0,0.0,10.0
6411,2014,18,caterham,0.0,0.0,11.0
6412,2014,19,mercedes,651.0,15.0,1.0
6413,2014,19,red_bull,373.0,3.0,2.0
6414,2014,19,williams,254.0,0.0,3.0
6415,2014,19,ferrari,210.0,0.0,4.0
6416,2014,19,mclaren,161.0,0.0,5.0
6417,2014,19,force_india,127.0,0.0,6.0
6418,2014,19,toro_rosso,30.0,0.0,7.0
6419,2014,19,lotus_f1,10.0,0.0,8.0
6420,2014,19,marussia,2.0,0.0,9.0
6421,2014,19,sauber,0.0,0.0,10.0
6422,2014,19,caterham,0.0,0.0,11.0
6423,2015,1,mercedes,0.0,0.0,0.0
6424,2015,1,ferrari,0.0,0.0,0.0
6425,2015,1,sauber,0.0,0.0,0.0
6426,2015,1,williams,0.0,0.0,0.0
6427,2015,1,red_bull,0.0,0.0,0.0
6428,2015,1,force_india,0.0,0.0,0.0
6429,2015,1,toro_rosso,0.0,0.0,0.0
6430,2015,1,mclaren,0.0,0.0,0.0
6431,2015,1,lotus_f1,0.0,0.0,0.0
6432,2015,2,mercedes,43.0,1.0,1.0
6433,2015,2,ferrari,15.0,0.0,2.0
6434,2015,2,williams,12.0,0.0,4.0
6435,2015,2,sauber,14.0,0.0,3.0
6436,2015,2,toro_rosso,2.0,0.0,7.0
6437,2015,2,red_bull,8.0,0.0,5.0
6438,2015,2,force_india,7.0,0.0,6.0
6439,2015,2,lotus_f1,0.0,0.0,9.0
6440,2015,2,mclaren,0.0,0.0,8.0
6441,2015,2,manor,0.0,0.0,0.0
6442,2015,3,mercedes,76.0,1.0,1.0
6443,2015,3,ferrari,52.0,1.0,2.0
6444,2015,3,williams,30.0,0.0,3.0
6445,2015,3,sauber,14.0,0.0,4.0
6446,2015,3,red_bull,11.0,0.0,6.0
6447,2015,3,toro_rosso,12.0,0.0,5.0
6448,2015,3,force_india,7.0,0.0,7.0
6449,2015,3,lotus_f1,0.0,0.0,8.0
6450,2015,3,mclaren,0.0,0.0,9.0
6451,2015,3,manor,0.0,0.0,10.0
6452,2015,4,mercedes,119.0,2.0,1.0
6453,2015,4,ferrari,79.0,1.0,2.0
6454,2015,4,williams,48.0,0.0,3.0
6455,2015,4,red_bull,13.0,0.0,5.0
6456,2015,4,sauber,19.0,0.0,4.0
6457,2015,4,lotus_f1,6.0,0.0,8.0
6458,2015,4,toro_rosso,12.0,0.0,6.0
6459,2015,4,force_india,7.0,0.0,7.0
6460,2015,4,mclaren,0.0,0.0,9.0
6461,2015,4,manor,0.0,0.0,10.0
6462,2015,5,mercedes,159.0,3.0,1.0
6463,2015,5,ferrari,107.0,1.0,2.0
6464,2015,5,williams,61.0,0.0,3.0
6465,2015,5,red_bull,23.0,0.0,4.0
6466,2015,5,sauber,19.0,0.0,5.0
6467,2015,5,lotus_f1,12.0,0.0,6.0
6468,2015,5,toro_rosso,12.0,0.0,7.0
6469,2015,5,force_india,11.0,0.0,8.0
